stop_id,stop_code,stop_name,stop_lon,stop_lat,stop_timezone,location_type,parent_station,platform_code
kwo,kwo,Wuppertal Oberbarmen,7.22149,51.273869,Europe/Amsterdam,1,,
kwo|0,,Wuppertal Oberbarmen,7.22149,51.273869,,0,kwo,
kzd,kzd,Koog-Zaandijk,4.80533,52.468403,Europe/Amsterdam,1,,
kzd|0,,Koog-Zaandijk,4.80533,52.468403,,0,kzd,
kzd|1,,Koog-Zaandijk Perron 1,4.80533,52.468403,,0,kzd,1
kzd|2,,Koog-Zaandijk Perron 2,4.80533,52.468403,,0,kzd,2
laa,laa,Den Haag Laan v NOI,4.34342,52.079365,Europe/Amsterdam,1,,
laa|0,,Den Haag Laan v NOI,4.34342,52.079365,,0,laa,
laa|3,,Den Haag Laan v NOI Perron 3,4.34342,52.079365,,0,laa,3
laa|4,,Den Haag Laan v NOI Perron 4,4.34342,52.079365,,0,laa,4
laa|5,,Den Haag Laan v NOI Perron 5,4.34342,52.079365,,0,laa,5
laa|6,,Den Haag Laan v NOI Perron 6,4.34342,52.079365,,0,laa,6
landry,landry,Landry,6.73582,45.570617,Europe/Amsterdam,1,,
landry|0,,Landry,6.73582,45.570617,,0,landry,
lang,lang,Langerwehe,6.35535,50.817575,Europe/Amsterdam,1,,
lang|0,,Langerwehe,6.35535,50.817575,,0,lang,
lc,lc,Lochem,6.42613,52.165606,Europe/Amsterdam,1,,
lc|0,,Lochem,6.42613,52.165606,,0,lc,
lc|1,,Lochem Perron 1,6.42613,52.165606,,0,lc,1
lc|2,,Lochem Perron 2,6.42613,52.165606,,0,lc,2
ldl,ldl,Leiden Lammenschans,4.49263,52.146748,Europe/Amsterdam,1,,
ldl|0,,Leiden Lammenschans,4.49263,52.146748,,0,ldl,
ldl|1,,Leiden Lammenschans Perron 1,4.49263,52.146748,,0,ldl,1
ldm,ldm,Leerdam,5.09345,51.894510,Europe/Amsterdam,1,,
ldm|0,,Leerdam,5.09345,51.894510,,0,ldm,
ldm|1,,Leerdam Perron 1,5.09345,51.894510,,0,ldm,1
ldm|2,,Leerdam Perron 2,5.09345,51.894510,,0,ldm,2
ledn,ledn,Leiden Centraal,4.48302,52.166539,Europe/Amsterdam,1,,
ledn|0,,Leiden Centraal,4.48302,52.166539,,0,ledn,
ledn|1,,Leiden Centraal Perron 1,4.48302,52.166539,,0,ledn,1
ledn|2,,Leiden Centraal Perron 2,4.48302,52.166539,,0,ledn,2
ledn|4,,Leiden Centraal Perron 4,4.48302,52.166539,,0,ledn,4
ledn|4a,,Leiden Centraal Perron 4a,4.48302,52.166539,,0,ledn,4a
ledn|4b,,Leiden Centraal Perron 4b,4.48302,52.166539,,0,ledn,4b
ledn|5,,Leiden Centraal Perron 5,4.48302,52.166539,,0,ledn,5
ledn|5a,,Leiden Centraal Perron 5a,4.48302,52.166539,,0,ledn,5a
ledn|5b,,Leiden Centraal Perron 5b,4.48302,52.166539,,0,ledn,5b
ledn|8a,,Leiden Centraal Perron 8a,4.48302,52.166539,,0,ledn,8a
ledn|8b,,Leiden Centraal Perron 8b,4.48302,52.166539,,0,ledn,8b
ledn|9,,Leiden Centraal Perron 9,4.48302,52.166539,,0,ledn,9
ledn|9a,,Leiden Centraal Perron 9a,4.48302,52.166539,,0,ledn,9a
ledn|9b,,Leiden Centraal Perron 9b,4.48302,52.166539,,0,ledn,9b
leer,leer,Leer (Ostfriesland),7.46522,53.231688,Europe/Amsterdam,1,,
leer|0,,Leer (Ostfriesland),7.46522,53.231688,,0,leer,
lg,lg,Landgraaf,6.01956,50.896487,Europe/Amsterdam,1,,
lg|0,,Landgraaf,6.01956,50.896487,,0,lg,
lg|1,,Landgraaf Perron 1,6.01956,50.896487,,0,lg,1
lg|2,,Landgraaf Perron 2,6.01956,50.896487,,0,lg,2
lg|3,,Landgraaf Perron 3,6.01956,50.896487,,0,lg,3
lkp,lkp,Kapellen,4.43343,51.311031,Europe/Amsterdam,1,,
lkp|0,,Kapellen,4.43343,51.311031,,0,lkp,
lls,lls,Lelystad Centrum,5.47278,52.507906,Europe/Amsterdam,1,,
lls|0,,Lelystad Centrum,5.47278,52.507906,,0,lls,
lls|1,,Lelystad Centrum Perron 1,5.47278,52.507906,,0,lls,1
lls|2,,Lelystad Centrum Perron 2,5.47278,52.507906,,0,lls,2
lls|3,,Lelystad Centrum Perron 3,5.47278,52.507906,,0,lls,3
lls|4,,Lelystad Centrum Perron 4,5.47278,52.507906,,0,lls,4
londs,londs,London St.Pancras,0.12645,51.531037,Europe/London,1,,
londs|0,,London St.Pancras,0.12645,51.531037,,0,londs,
lp,lp,Loppersum,6.74726,53.334712,Europe/Amsterdam,1,,
lp|0,,Loppersum,6.74726,53.334712,,0,lp,
lp|1,,Loppersum Perron 1,6.74726,53.334712,,0,lp,1
lp|2,,Loppersum Perron 2,6.74726,53.334712,,0,lp,2
ls,ls,Stendal,11.85439,52.594739,Europe/Amsterdam,1,,
ls|0,,Stendal,11.85439,52.594739,,0,ls,
ltn,ltn,Lunteren,5.62399,52.085187,Europe/Amsterdam,1,,
ltn|0,,Lunteren,5.62399,52.085187,,0,ltn,
ltn|1,,Lunteren Perron 1,5.62399,52.085187,,0,ltn,1
ltn|2,,Lunteren Perron 2,5.62399,52.085187,,0,ltn,2
ltv,ltv,Lichtenvoorde-Groenlo,6.59462,52.012539,Europe/Amsterdam,1,,
ltv|0,,Lichtenvoorde-Groenlo,6.59462,52.012539,,0,ltv,
ltv|1,,Lichtenvoorde-Groenlo Perron 1,6.59462,52.012539,,0,ltv,1
ltv|2,,Lichtenvoorde-Groenlo Perron 2,6.59462,52.012539,,0,ltv,2
luik,luik,Liege-Guillemins,5.63082,50.626858,Europe/Amsterdam,1,,
luik|0,,Liege-Guillemins,5.63082,50.626858,,0,luik,
lut,lut,Geleen-Lutterade,5.82501,50.975321,Europe/Amsterdam,1,,
lut|0,,Geleen-Lutterade,5.82501,50.975321,,0,lut,
lut|1,,Geleen-Lutterade Perron 1,5.82501,50.975321,,0,lut,1
lut|2,,Geleen-Lutterade Perron 2,5.82501,50.975321,,0,lut,2
lw,lw,Leeuwarden,5.79271,53.196516,Europe/Amsterdam,1,,
lw|0,,Leeuwarden,5.79271,53.196516,,0,lw,
lw|1,,Leeuwarden Perron 1,5.79271,53.196516,,0,lw,1
lw|2,,Leeuwarden Perron 2,5.79271,53.196516,,0,lw,2
lw|3,,Leeuwarden Perron 3,5.79271,53.196516,,0,lw,3
lw|4,,Leeuwarden Perron 4,5.79271,53.196516,,0,lw,4
lw|5a,,Leeuwarden Perron 5a,5.79271,53.196516,,0,lw,5a
lw|5b,,Leeuwarden Perron 5b,5.79271,53.196516,,0,lw,5b
lw|8,,Leeuwarden Perron 8,5.79271,53.196516,,0,lw,8
lwc,lwc,Leeuwarden Camminghaburen,5.84229,53.202179,Europe/Amsterdam,1,,
lwc|0,,Leeuwarden Camminghaburen,5.84229,53.202179,,0,lwc,
lwc|1,,Leeuwarden Camminghaburen Perron 1,5.84229,53.202179,,0,lwc,1
ma,ma,Augsburg Hbf,10.88560,48.365473,Europe/Amsterdam,1,,
ma|0,,Augsburg Hbf,10.88560,48.365473,,0,ma,
mannhe,mannhe,Mannheim Hbf,8.46986,49.479633,Europe/Amsterdam,1,,
mannhe|0,,Mannheim Hbf,8.46986,49.479633,,0,mannhe,
marne,marne,Marne-la-Vallee-Chessy,2.81406,48.863180,Europe/Amsterdam,1,,
marne|0,,Marne-la-Vallee-Chessy,2.81406,48.863180,,0,marne,
mars,mars,Marseille-St-Charles,5.39269,43.321228,Europe/Amsterdam,1,,
mars|0,,Marseille-St-Charles,5.39269,43.321228,,0,mars,
mas,mas,Maarssen,5.03315,52.135587,Europe/Amsterdam,1,,
mas|0,,Maarssen,5.03315,52.135587,,0,mas,
mas|2,,Maarssen Perron 2,5.03315,52.135587,,0,mas,2
mas|3,,Maarssen Perron 3,5.03315,52.135587,,0,mas,3
mcgb,mcgb,Moenchengladbach Hbf,6.44618,51.196582,Europe/Amsterdam,1,,
mcgb|0,,Moenchengladbach Hbf,6.44618,51.196582,,0,mcgb,
mdb,mdb,Middelburg,3.61817,51.495243,Europe/Amsterdam,1,,
mdb|0,,Middelburg,3.61817,51.495243,,0,mdb,
mdb|1,,Middelburg Perron 1,3.61817,51.495243,,0,mdb,1
mdb|2,,Middelburg Perron 2,3.61817,51.495243,,0,mdb,2
mech,mech,Mechelen,4.47432,51.015612,Europe/Amsterdam,1,,
mech|0,,Mechelen,4.47432,51.015612,,0,mech,
mes,mes,Meerssen,5.75081,50.882723,Europe/Amsterdam,1,,
mes|0,,Meerssen,5.75081,50.882723,,0,mes,
mes|1,,Meerssen Perron 1,5.75081,50.882723,,0,mes,1
mes|2,,Meerssen Perron 2,5.75081,50.882723,,0,mes,2
mg,mg,Mantgum,5.71320,53.129635,Europe/Amsterdam,1,,
mg|0,,Mantgum,5.71320,53.129635,,0,mg,
mg|1,,Mantgum Perron 1,5.71320,53.129635,,0,mg,1
mg|2,,Mantgum Perron 2,5.71320,53.129635,,0,mg,2
mgzb,mgzb,Guenzburg,10.27877,48.460218,Europe/Amsterdam,1,,
mgzb|0,,Guenzburg,10.27877,48.460218,,0,mgzb,
mid,mid,Heide,4.45916,51.364904,Europe/Amsterdam,1,,
mid|0,,Heide,4.45916,51.364904,,0,mid,
minden,minden,Minden (Westf.),8.93515,52.289857,Europe/Amsterdam,1,,
minden|0,,Minden (Westf.),8.93515,52.289857,,0,minden,
mmlh,mmlh,Mook Molenhoek,5.88154,51.771592,Europe/Amsterdam,1,,
mmlh|0,,Mook Molenhoek,5.88154,51.771592,,0,mmlh,
mmlh|1,,Mook Molenhoek Perron 1,5.88154,51.771592,,0,mmlh,1
mmlh|2,,Mook Molenhoek Perron 2,5.88154,51.771592,,0,mmlh,2
mout,mout,Moutiers-Salins-Brides,6.52140,45.480520,Europe/Amsterdam,1,,
mout|0,,Moutiers-Salins-Brides,6.52140,45.480520,,0,mout,
mp,mp,Meppel,6.19761,52.691928,Europe/Amsterdam,1,,
mp|0,,Meppel,6.19761,52.691928,,0,mp,
mp|2,,Meppel Perron 2,6.19761,52.691928,,0,mp,2
mp|3,,Meppel Perron 3,6.19761,52.691928,,0,mp,3
mrb,mrb,Marienberg,6.57429,52.509006,Europe/Amsterdam,1,,
mrb|0,,Marienberg,6.57429,52.509006,,0,mrb,
mrb|1,,Marienberg Perron 1,6.57429,52.509006,,0,mrb,1
mrb|2,,Marienberg Perron 2,6.57429,52.509006,,0,mrb,2
mrb|3,,Marienberg Perron 3,6.57429,52.509006,,0,mrb,3
mrn,mrn,Maarn,5.37043,52.064482,Europe/Amsterdam,1,,
mrn|0,,Maarn,5.37043,52.064482,,0,mrn,
mrn|1,,Maarn Perron 1,5.37043,52.064482,,0,mrn,1
mrn|2,,Maarn Perron 2,5.37043,52.064482,,0,mrn,2
mss,mss,Maassluis,4.25359,51.916735,Europe/Amsterdam,1,,
mss|0,,Maassluis,4.25359,51.916735,,0,mss,
mss|3,,Maassluis Perron 3,4.25359,51.916735,,0,mss,3
mss|4,,Maassluis Perron 4,4.25359,51.916735,,0,mss,4
msw,msw,Maassluis West,4.23576,51.926000,Europe/Amsterdam,1,,
msw|0,,Maassluis West,4.23576,51.926000,,0,msw,
msw|1,,Maassluis West Perron 1,4.23576,51.926000,,0,msw,1
msw|2,,Maassluis West Perron 2,4.23576,51.926000,,0,msw,2
mt,mt,Maastricht,5.70554,50.849957,Europe/Amsterdam,1,,
mt|0,,Maastricht,5.70554,50.849957,,0,mt,
mt|1,,Maastricht Perron 1,5.70554,50.849957,,0,mt,1
mt|2,,Maastricht Perron 2,5.70554,50.849957,,0,mt,2
mt|3,,Maastricht Perron 3,5.70554,50.849957,,0,mt,3
mt|4a,,Maastricht Perron 4a,5.70554,50.849957,,0,mt,4a
mt|4b,,Maastricht Perron 4b,5.70554,50.849957,,0,mt,4b
mt|5a,,Maastricht Perron 5a,5.70554,50.849957,,0,mt,5a
mt|5b,,Maastricht Perron 5b,5.70554,50.849957,,0,mt,5b
mt|6,,Maastricht Perron 6,5.70554,50.849957,,0,mt,6
mth,mth,Martenshoek,6.74030,53.160721,Europe/Amsterdam,1,,
mth|0,,Martenshoek,6.74030,53.160721,,0,mth,
mth|1,,Martenshoek Perron 1,6.74030,53.160721,,0,mth,1
mth|2,,Martenshoek Perron 2,6.74030,53.160721,,0,mth,2
mtr,mtr,Maastricht Randwyck,5.71767,50.837788,Europe/Amsterdam,1,,
mtr|0,,Maastricht Randwyck,5.71767,50.837788,,0,mtr,
mtr|1,,Maastricht Randwyck Perron 1,5.71767,50.837788,,0,mtr,1
mtr|2,,Maastricht Randwyck Perron 2,5.71767,50.837788,,0,mtr,2
mtr|3,,Maastricht Randwyck Perron 3,5.71767,50.837788,,0,mtr,3
munchh,munchh,Muenchen Hbf,11.55841,48.140183,Europe/Amsterdam,1,,
munchh|0,,Muenchen Hbf,11.55841,48.140183,,0,munchh,
munst,munst,Muenster (Westf) Hbf,7.63584,51.956874,Europe/Amsterdam,1,,
munst|0,,Muenster (Westf) Hbf,7.63584,51.956874,,0,munst,
mz,mz,Maarheeze,5.61662,51.299968,Europe/Amsterdam,1,,
mz|0,,Maarheeze,5.61662,51.299968,,0,mz,
mz|1,,Maarheeze Perron 1,5.61662,51.299968,,0,mz,1
mz|2,,Maarheeze Perron 2,5.61662,51.299968,,0,mz,2
na,na,Nieuw Amsterdam,6.84875,52.718516,Europe/Amsterdam,1,,
na|0,,Nieuw Amsterdam,6.84875,52.718516,,0,na,
na|1,,Nieuw Amsterdam Perron 1,6.84875,52.718516,,0,na,1
na|2,,Nieuw Amsterdam Perron 2,6.84875,52.718516,,0,na,2
ndb,ndb,Naarden-Bussum,5.15699,52.280958,Europe/Amsterdam,1,,
ndb|0,,Naarden-Bussum,5.15699,52.280958,,0,ndb,
ndb|1,,Naarden-Bussum Perron 1,5.15699,52.280958,,0,ndb,1
ndb|2,,Naarden-Bussum Perron 2,5.15699,52.280958,,0,ndb,2
ndb|3,,Naarden-Bussum Perron 3,5.15699,52.280958,,0,ndb,3
neuss,neuss,Neuss Hbf,6.68463,51.204862,Europe/Amsterdam,1,,
neuss|0,,Neuss Hbf,6.68463,51.204862,,0,neuss,
nh,nh,Nuth,5.89218,50.920125,Europe/Amsterdam,1,,
nh|0,,Nuth,5.89218,50.920125,,0,nh,
nh|1,,Nuth Perron 1,5.89218,50.920125,,0,nh,1
nh|2,,Nuth Perron 2,5.89218,50.920125,,0,nh,2
nkk,nkk,Nijkerk,5.49389,52.222353,Europe/Amsterdam,1,,
nkk|0,,Nijkerk,5.49389,52.222353,,0,nkk,
nkk|1,,Nijkerk Perron 1,5.49389,52.222353,,0,nkk,1
nkk|2,,Nijkerk Perron 2,5.49389,52.222353,,0,nkk,2
nm,nm,Nijmegen,5.85302,51.843258,Europe/Amsterdam,1,,
nm|0,,Nijmegen,5.85302,51.843258,,0,nm,
nm|1a,,Nijmegen Perron 1a,5.85302,51.843258,,0,nm,1a
nm|1b,,Nijmegen Perron 1b,5.85302,51.843258,,0,nm,1b
nm|3,,Nijmegen Perron 3,5.85302,51.843258,,0,nm,3
nm|35,,Nijmegen Perron 35,5.85302,51.843258,,0,nm,35
nm|3a,,Nijmegen Perron 3a,5.85302,51.843258,,0,nm,3a
nm|3b,,Nijmegen Perron 3b,5.85302,51.843258,,0,nm,3b
nm|4a,,Nijmegen Perron 4a,5.85302,51.843258,,0,nm,4a
nm|4b,,Nijmegen Perron 4b,5.85302,51.843258,,0,nm,4b
nmd,nmd,Nijmegen Dukenburg,5.79509,51.823879,Europe/Amsterdam,1,,
nmd|0,,Nijmegen Dukenburg,5.79509,51.823879,,0,nmd,
nmd|1,,Nijmegen Dukenburg Perron 1,5.79509,51.823879,,0,nmd,1
nmd|2,,Nijmegen Dukenburg Perron 2,5.79509,51.823879,,0,nmd,2
nmh,nmh,Nijmegen Heyendaal,5.86750,51.826750,Europe/Amsterdam,1,,
nmh|0,,Nijmegen Heyendaal,5.86750,51.826750,,0,nmh,
nmh|1,,Nijmegen Heyendaal Perron 1,5.86750,51.826750,,0,nmh,1
nmh|2,,Nijmegen Heyendaal Perron 2,5.86750,51.826750,,0,nmh,2
nml,nml,Nijmegen Lent,5.85947,51.863995,Europe/Amsterdam,1,,
nml|0,,Nijmegen Lent,5.85947,51.863995,,0,nml,
nml|1,,Nijmegen Lent Perron 1,5.85947,51.863995,,0,nml,1
nml|2,,Nijmegen Lent Perron 2,5.85947,51.863995,,0,nml,2
ns,ns,Nunspeet,5.78469,52.371019,Europe/Amsterdam,1,,
ns|0,,Nunspeet,5.78469,52.371019,,0,ns,
ns|1,,Nunspeet Perron 1,5.78469,52.371019,,0,ns,1
ns|2,,Nunspeet Perron 2,5.78469,52.371019,,0,ns,2
nsch,nsch,Nieuweschans,7.20024,53.185205,Europe/Amsterdam,1,,
nsch|0,,Nieuweschans,7.20024,53.185205,,0,nsch,
nsch|1,,Nieuweschans Perron 1,7.20024,53.185205,,0,nsch,1
nsch|2,,Nieuweschans Perron 2,7.20024,53.185205,,0,nsch,2
nvd,nvd,Nijverdal,6.47017,52.365653,Europe/Amsterdam,1,,
nvd|0,,Nijverdal,6.47017,52.365653,,0,nvd,
nvd|2,,Nijverdal Perron 2,6.47017,52.365653,,0,nvd,2
nvdw,nvdw,Nijverdal West,6.44997,52.350016,Europe/Amsterdam,1,,
nvdw|0,,Nijverdal West,6.44997,52.350016,,0,nvdw,
nvdw|1,,Nijverdal West Perron 1,6.44997,52.350016,,0,nvdw,1
nvp,nvp,Nieuw Vennep,4.64578,52.259173,Europe/Amsterdam,1,,
nvp|0,,Nieuw Vennep,4.64578,52.259173,,0,nvp,
nvp|1,,Nieuw Vennep Perron 1,4.64578,52.259173,,0,nvp,1
nvp|2,,Nieuw Vennep Perron 2,4.64578,52.259173,,0,nvp,2
nwk,nwk,Nieuwerkerk ad IJssel,4.61673,51.965338,Europe/Amsterdam,1,,
nwk|0,,Nieuwerkerk ad IJssel,4.61673,51.965338,,0,nwk,
nwk|1,,Nieuwerkerk ad IJssel Perron 1,4.61673,51.965338,,0,nwk,1
nwk|2,,Nieuwerkerk ad IJssel Perron 2,4.61673,51.965338,,0,nwk,2
nwl,nwl,Schiedam Nieuwland,4.38369,51.922862,Europe/Amsterdam,1,,
nwl|0,,Schiedam Nieuwland,4.38369,51.922862,,0,nwl,
nwl|1,,Schiedam Nieuwland Perron 1,4.38369,51.922862,,0,nwl,1
nwl|2,,Schiedam Nieuwland Perron 2,4.38369,51.922862,,0,nwl,2
o,o,Oss,5.52960,51.764908,Europe/Amsterdam,1,,
o|0,,Oss,5.52960,51.764908,,0,o,
o|1,,Oss Perron 1,5.52960,51.764908,,0,o,1
o|2,,Oss Perron 2,5.52960,51.764908,,0,o,2
obd,obd,Obdam,4.90917,52.678002,Europe/Amsterdam,1,,
obd|0,,Obdam,4.90917,52.678002,,0,obd,
obd|1,,Obdam Perron 1,4.90917,52.678002,,0,obd,1
obd|2,,Obdam Perron 2,4.90917,52.678002,,0,obd,2
oberh,oberh,Oberhausen Hbf,6.85198,51.475090,Europe/Amsterdam,1,,
oberh|0,,Oberhausen Hbf,6.85198,51.475090,,0,oberh,
odb,odb,Oudenbosch,4.53311,51.587769,Europe/Amsterdam,1,,
odb|0,,Oudenbosch,4.53311,51.587769,,0,odb,
odb|1,,Oudenbosch Perron 1,4.53311,51.587769,,0,odb,1
odb|2,,Oudenbosch Perron 2,4.53311,51.587769,,0,odb,2
odb|3,,Oudenbosch Perron 3,4.53311,51.587769,,0,odb,3
odz,odz,Oldenzaal,6.93371,52.306298,Europe/Amsterdam,1,,
odz|0,,Oldenzaal,6.93371,52.306298,,0,odz,
odz|1,,Oldenzaal Perron 1,6.93371,52.306298,,0,odz,1
odz|2,,Oldenzaal Perron 2,6.93371,52.306298,,0,odz,2
olv,olv,Onze Lieve Vrouwe t. Nood,4.68708,52.584782,Europe/Amsterdam,1,,
olv|0,,Onze Lieve Vrouwe t. Nood,4.68708,52.584782,,0,olv,
omn,omn,Ommen,6.41773,52.509930,Europe/Amsterdam,1,,
omn|0,,Ommen,6.41773,52.509930,,0,omn,
omn|1,,Ommen Perron 1,6.41773,52.509930,,0,omn,1
omn|2,,Ommen Perron 2,6.41773,52.509930,,0,omn,2
op,op,Opheusden,5.63711,51.926159,Europe/Amsterdam,1,,
op|0,,Opheusden,5.63711,51.926159,,0,op,
op|1,,Opheusden Perron 1,5.63711,51.926159,,0,op,1
op|2,,Opheusden Perron 2,5.63711,51.926159,,0,op,2
osnh,osnh,Osnabrueck Hbf,8.06161,52.272667,Europe/Amsterdam,1,,
osnh|0,,Osnabrueck Hbf,8.06161,52.272667,,0,osnh,
ost,ost,Olst,6.11333,52.335754,Europe/Amsterdam,1,,
ost|0,,Olst,6.11333,52.335754,,0,ost,
ost|2,,Olst Perron 2,6.11333,52.335754,,0,ost,2
ost|3,,Olst Perron 3,6.11333,52.335754,,0,ost,3
ot,ot,Oisterwijk,5.19358,51.582009,Europe/Amsterdam,1,,
ot|0,,Oisterwijk,5.19358,51.582009,,0,ot,
ot|1,,Oisterwijk Perron 1,5.19358,51.582009,,0,ot,1
ot|2,,Oisterwijk Perron 2,5.19358,51.582009,,0,ot,2
ot|3,,Oisterwijk Perron 3,5.19358,51.582009,,0,ot,3
otb,otb,Oosterbeek,5.84119,51.994488,Europe/Amsterdam,1,,
otb|0,,Oosterbeek,5.84119,51.994488,,0,otb,
otb|1,,Oosterbeek Perron 1,5.84119,51.994488,,0,otb,1
otb|2,,Oosterbeek Perron 2,5.84119,51.994488,,0,otb,2
ovn,ovn,Overveen,4.60758,52.390961,Europe/Amsterdam,1,,
ovn|0,,Overveen,4.60758,52.390961,,0,ovn,
ovn|1,,Overveen Perron 1,4.60758,52.390961,,0,ovn,1
ovn|2,,Overveen Perron 2,4.60758,52.390961,,0,ovn,2
ow,ow,Oss West,5.50684,51.758282,Europe/Amsterdam,1,,
ow|0,,Oss West,5.50684,51.758282,,0,ow,
ow|1,,Oss West Perron 1,5.50684,51.758282,,0,ow,1
ow|2,,Oss West Perron 2,5.50684,51.758282,,0,ow,2
paris,paris,Paris-Nord,2.35503,48.880506,Europe/Amsterdam,1,,
paris|0,,Paris-Nord,2.35503,48.880506,,0,paris,
pmo,pmo,Purmerend Overwhere,4.96768,52.511420,Europe/Amsterdam,1,,
pmo|0,,Purmerend Overwhere,4.96768,52.511420,,0,pmo,
pmo|1,,Purmerend Overwhere Perron 1,4.96768,52.511420,,0,pmo,1
pmo|2,,Purmerend Overwhere Perron 2,4.96768,52.511420,,0,pmo,2
pmr,pmr,Purmerend,4.95421,52.503822,Europe/Amsterdam,1,,
pmr|0,,Purmerend,4.95421,52.503822,,0,pmr,
pmr|1,,Purmerend Perron 1,4.95421,52.503822,,0,pmr,1
pmr|2,,Purmerend Perron 2,4.95421,52.503822,,0,pmr,2
pmw,pmw,Purmerend Weidevenne,4.93807,52.497291,Europe/Amsterdam,1,,
pmw|0,,Purmerend Weidevenne,4.93807,52.497291,,0,pmw,
pmw|1,,Purmerend Weidevenne Perron 1,4.93807,52.497291,,0,pmw,1
pmw|2,,Purmerend Weidevenne Perron 2,4.93807,52.497291,,0,pmw,2
pt,pt,Putten,5.57588,52.265572,Europe/Amsterdam,1,,
pt|0,,Putten,5.57588,52.265572,,0,pt,
pt|1,,Putten Perron 1,5.57588,52.265572,,0,pt,1
pt|2,,Putten Perron 2,5.57588,52.265572,,0,pt,2
rai,rai,Amsterdam RAI,4.88951,52.337297,Europe/Amsterdam,1,,
rai|0,,Amsterdam RAI,4.88951,52.337297,,0,rai,
rai|1,,Amsterdam RAI Perron 1,4.88951,52.337297,,0,rai,1
rai|2,,Amsterdam RAI Perron 2,4.88951,52.337297,,0,rai,2
rat,rat,Raalte,6.27833,52.390981,Europe/Amsterdam,1,,
rat|0,,Raalte,6.27833,52.390981,,0,rat,
rat|1,,Raalte Perron 1,6.27833,52.390981,,0,rat,1
rat|2,,Raalte Perron 2,6.27833,52.390981,,0,rat,2
rb,rb,Rilland-Bath,4.16037,51.422192,Europe/Amsterdam,1,,
rb|0,,Rilland-Bath,4.16037,51.422192,,0,rb,
rb|1,,Rilland-Bath Perron 1,4.16037,51.422192,,0,rb,1
rb|2,,Rilland-Bath Perron 2,4.16037,51.422192,,0,rb,2
rbb,rbb,Baden-Baden,8.19049,48.790066,Europe/Amsterdam,1,,
rbb|0,,Baden-Baden,8.19049,48.790066,,0,rbb,
rd,rd,Roodeschool,6.76061,53.419211,Europe/Amsterdam,1,,
rd|0,,Roodeschool,6.76061,53.419211,,0,rd,
rd|1,,Roodeschool Perron 1,6.76061,53.419211,,0,rd,1
rf,rf,Freiburg (Breisgau) Hbf,7.84131,47.997921,Europe/Amsterdam,1,,
rf|0,,Freiburg (Breisgau) Hbf,7.84131,47.997921,,0,rf,
rh,rh,Rheden,6.03129,52.010230,Europe/Amsterdam,1,,
rh|0,,Rheden,6.03129,52.010230,,0,rh,
rh|1,,Rheden Perron 1,6.03129,52.010230,,0,rh,1
rh|2,,Rheden Perron 2,6.03129,52.010230,,0,rh,2
rheine,rheine,Rheine,7.43520,52.276107,Europe/Amsterdam,1,,
rheine|0,,Rheine,7.43520,52.276107,,0,rheine,
rhn,rhn,Rhenen,5.57793,51.957549,Europe/Amsterdam,1,,
rhn|0,,Rhenen,5.57793,51.957549,,0,rhn,
rhn|1,,Rhenen Perron 1,5.57793,51.957549,,0,rhn,1
rl,rl,Ruurlo,6.44926,52.081087,Europe/Amsterdam,1,,
rl|0,,Ruurlo,6.44926,52.081087,,0,rl,
rl|1,,Ruurlo Perron 1,6.44926,52.081087,,0,rl,1
rl|2,,Ruurlo Perron 2,6.44926,52.081087,,0,rl,2
rlb,rlb,Rotterdam Lombardijen,4.53076,51.879981,Europe/Amsterdam,1,,
rlb|0,,Rotterdam Lombardijen,4.53076,51.879981,,0,rlb,
rlb|1,,Rotterdam Lombardijen Perron 1,4.53076,51.879981,,0,rlb,1
rlb|2,,Rotterdam Lombardijen Perron 2,4.53076,51.879981,,0,rlb,2
rlb|3,,Rotterdam Lombardijen Perron 3,4.53076,51.879981,,0,rlb,3
rlb|4,,Rotterdam Lombardijen Perron 4,4.53076,51.879981,,0,rlb,4
rm,rm,Roermond,5.99446,51.193169,Europe/Amsterdam,1,,
rm|0,,Roermond,5.99446,51.193169,,0,rm,
rm|1,,Roermond Perron 1,5.99446,51.193169,,0,rm,1
rm|2,,Roermond Perron 2,5.99446,51.193169,,0,rm,2
rm|3a,,Roermond Perron 3a,5.99446,51.193169,,0,rm,3a
rm|3b,,Roermond Perron 3b,5.99446,51.193169,,0,rm,3b
ro,ro,Offenburg,7.94667,48.476438,Europe/Amsterdam,1,,
ro|0,,Offenburg,7.94667,48.476438,,0,ro,
rs,rs,Rosmalen,5.36911,51.715198,Europe/Amsterdam,1,,
rs|0,,Rosmalen,5.36911,51.715198,,0,rs,
rs|1,,Rosmalen Perron 1,5.36911,51.715198,,0,rs,1
rs|2,,Rosmalen Perron 2,5.36911,51.715198,,0,rs,2
rsd,rsd,Roosendaal,4.45933,51.540464,Europe/Amsterdam,1,,
rsd|0,,Roosendaal,4.45933,51.540464,,0,rsd,
rsd|1,,Roosendaal Perron 1,4.45933,51.540464,,0,rsd,1
rsd|1a,,Roosendaal Perron 1a,4.45933,51.540464,,0,rsd,1a
rsd|1b,,Roosendaal Perron 1b,4.45933,51.540464,,0,rsd,1b
rsd|3a,,Roosendaal Perron 3a,4.45933,51.540464,,0,rsd,3a
rsd|3b,,Roosendaal Perron 3b,4.45933,51.540464,,0,rsd,3b
rsd|4a,,Roosendaal Perron 4a,4.45933,51.540464,,0,rsd,4a
