stop_id,stop_code,stop_name,stop_lon,stop_lat,stop_timezone,location_type,parent_station,platform_code
vdg,vdg,Vlaardingen Centrum,4.34476286173,51.903304998,Europe/Amsterdam,1,,
gn|3a,,Groningen Spoor 3a,6.563590765,53.2106782409,,0,gn,3a
gn|3b,,Groningen Spoor 3b,6.5656453371,53.2107264301,,0,gn,3b
co|2,,Coevorden Spoor 2,6.73570275307,52.6632268538,,0,co,2
buende,buende,Buende (Westf.),8.64416,52.224218,Europe/Amsterdam,1,,
co|0,,Coevorden,6.73603266478,52.6632333608,,0,co,
co|1,,Coevorden Spoor 1,6.73575639725,52.6632333608,,0,co,1
www,www,Winterswijk West,6.70339822769,51.9747826474,Europe/Amsterdam,1,,
hrl|2,,Heerlen Spoor 2,5.97434699535,50.8909066222,,0,hrl,2
hrl|1,,Heerlen Spoor 1,5.97431480885,50.8908558642,,0,hrl,1
hrl|0,,Heerlen,5.97382128239,50.8904734849,,0,hrl,
wdn|1,,Wierden Spoor 1,6.5922743082,52.3615542436,,0,wdn,1
hrl|5,,Heerlen Spoor 5,5.9744811058,50.8911096539,,0,hrl,5
hrl|4,,Heerlen Spoor 4,5.97447037697,50.8910487445,,0,hrl,4
ht|4a,,Hertogenbosch ('s) Spoor 4a,5.2940261364,51.691460562,,0,ht,4a
fkth,fkth,Kalmthout,4.46680605412,51.391035363,Europe/Amsterdam,1,,
ht|4b,,Hertogenbosch ('s) Spoor 4b,5.29312491417,51.6891992463,,0,ht,4b
olv,olv,Onze Lieve Vrouwe t. Nood,4.68724608421,52.584772908,Europe/Amsterdam,1,,
gn|6b,,Groningen Spoor 6b,6.5657043457,53.2105240353,,0,gn,6b
mout|0,,Moutiers-Salins-Brides,6.5214,45.480519,,0,mout,
rsd|3b,,Roosendaal Spoor 3b,4.45824444294,51.5402530542,,0,rsd,3b
rsd|3a,,Roosendaal Spoor 3a,4.46018099785,51.5414841981,,0,rsd,3a
bhv|1,,Bilthoven Spoor 1,5.20432770252,52.1301094917,,0,bhv,1
bhv|0,,Bilthoven,5.20424723625,52.1302642651,,0,bhv,
bhv|2,,Bilthoven Spoor 2,5.20437598228,52.1300502166,,0,bhv,2
ledn|5a,,Leiden Centraal Spoor 5a,4.48335528374,52.1671557968,,0,ledn,5a
kdul|0,,Duelken,6.3387,51.257021,,0,kdul,
ledn|5b,,Leiden Centraal Spoor 5b,4.4814401865,52.1657113233,,0,ledn,5b
kwo|0,,Wuppertal Oberbarmen,7.22149,51.273869,,0,kwo,
vdm,vdm,Veendam,6.887,53.105142,Europe/Amsterdam,1,,
obd,obd,Obdam,4.90926325321,52.6780375892,Europe/Amsterdam,1,,
vsv|0,,Varsseveld,6.45863592625,51.937498705,,0,vsv,
vsv|1,,Varsseveld Spoor 1,6.45819067955,51.937197742,,0,vsv,1
vsv|2,,Varsseveld Spoor 2,6.4587700367,51.9371845128,,0,vsv,2
vdl,vdl,Voerendaal,5.92961,50.886696,Europe/Amsterdam,1,,
vdo,vdo,Vlaardingen Oost,4.36168089509,51.9101565782,Europe/Amsterdam,1,,
zue,zue,Zuerich HB,8.5401,47.377672,Europe/Amsterdam,1,,
atn|2,,Aalten Spoor 2,6.57841533422,51.9212768975,,0,atn,2
atn|0,,Aalten,6.57820612192,51.92142247,,0,atn,
atn|1,,Aalten Spoor 1,6.57841801643,51.9212471213,,0,atn,1
bourg|0,,Bourg-St-Maurice,6.77187,45.616355,,0,bourg,
sog,sog,Schin op Geul,5.87176859379,50.8561040681,Europe/Amsterdam,1,,
ahp,ahp,Arnhem Velperpoort,5.91968894005,51.985012291,Europe/Amsterdam,1,,
ahz,ahz,Arnhem Zuid,5.85187196732,51.9551759126,Europe/Amsterdam,1,,
nvp|1,,Nieuw Vennep Spoor 1,4.64500665665,52.2591417647,,0,nvp,1
nvp|0,,Nieuw Vennep,4.64552164078,52.2590498262,,0,nvp,
nvp|2,,Nieuw Vennep Spoor 2,4.64563429356,52.2589743052,,0,nvp,2
dzw|0,,Delfzijl West,6.90617859364,53.3321191625,,0,dzw,
wad,wad,Waddinxveen,4.64986681938,52.0443384188,Europe/Amsterdam,1,,
baselb|0,,Basel Bad Bf,7.60778,47.567364,,0,baselb,
wsm|2,,Winsum Spoor 2,6.52024626732,53.3302130377,,0,wsm,2
za|2,,Zetten-Andelst Spoor 2,5.72240978479,51.919657372,,0,za,2
za|1,,Zetten-Andelst Spoor 1,5.72243660688,51.919741741,,0,za,1
za|0,,Zetten-Andelst,5.72344779968,51.9198476155,,0,za,
ahpr|2,,Arnhem Presikhaaf Spoor 2,5.94316363335,51.9876486228,,0,ahpr,2
ahpr|1,,Arnhem Presikhaaf Spoor 1,5.94308316708,51.9877179978,,0,ahpr,1
ahpr|0,,Arnhem Presikhaaf,5.94234824181,51.9875561225,,0,ahpr,
mrn|1,,Maarn Spoor 1,5.37035107613,52.0642161406,,0,mrn,1
minden|0,,Minden (Westf.),8.93498003483,52.2905177559,,0,minden,
hvl|2,,Hoevelaken Spoor 2,5.45886933804,52.1662986604,,0,hvl,2
nvd|0,,Nijverdal,6.47042155266,52.365445871,,0,nvd,
mtr,mtr,Maastricht Randwyck,5.71757376194,50.8374514504,Europe/Amsterdam,1,,
hmbv|2,,Helmond Brandevoort Spoor 2,5.60723304749,51.4621191592,,0,hmbv,2
hmbv|1,,Helmond Brandevoort Spoor 1,5.60732424259,51.4620255774,,0,hmbv,1
hmbv|0,,Helmond Brandevoort,5.60781240463,51.4626906725,,0,hmbv,
mth,mth,Martenshoek,6.74005866051,53.1609084858,Europe/Amsterdam,1,,
nvd|2,,Nijverdal Spoor 2,6.47031962872,52.3656391331,,0,nvd,2
ehw|0,,Holtwick,7.12261,51.998474,,0,ehw,
wsm|0,,Winsum,6.51987075806,53.3302066305,,0,wsm,
wadn|0,,Waddinxveen Noord,4.64805364609,52.0552316876,,0,wadn,
wadn|1,,Waddinxveen Noord Spoor 1,4.6483540535,52.0553372423,,0,wadn,1
kboi|0,,Boisheim,6.27442,51.274429,,0,kboi,
vwd,vwd,Veenwouden,5.98959267139,53.2351577761,Europe/Amsterdam,1,,
hamm,hamm,Hamm (Westf.),7.80782,51.678039,Europe/Amsterdam,1,,
wsm|1,,Winsum Spoor 1,6.52032673359,53.3302098341,,0,wsm,1
hamh,hamh,Hamburg Hbf,10.00697,53.552724,Europe/Amsterdam,1,,
nh,nh,Nuth,5.89235723019,50.9198331019,Europe/Amsterdam,1,,
leer,leer,Leer (Ostfriesland),7.46485590935,53.2314684348,Europe/Amsterdam,1,,
nm,nm,Nijmegen,5.85303068161,51.8432285026,Europe/Amsterdam,1,,
na,na,Nieuw Amsterdam,6.84881687164,52.7185665751,Europe/Amsterdam,1,,
valtgv|0,,Valence TGV,4.89217758179,44.9251891281,,0,valtgv,
ns,ns,Nunspeet,5.78469,52.371019,Europe/Amsterdam,1,,
bhf|0,,Berlin Ostbahnhof,13.43461,52.511013,,0,bhf,
wfm|1,,Warffum Spoor 1,6.56694889069,53.3902710473,,0,wfm,1
wfm|0,,Warffum,6.5665358305,53.390191069,,0,wfm,
wfm|2,,Warffum Spoor 2,6.56698644161,53.3902422551,,0,wfm,2
drh|2,,Driehuis Spoor 2,4.63881343603,52.4428418596,,0,drh,2
drh|1,,Driehuis Spoor 1,4.63888585567,52.4428042558,,0,drh,1
drh|0,,Driehuis,4.63900923729,52.44311326,,0,drh,
tpsw,tpsw,Tiel Passewaaij,5.39250612259,51.8741660478,Europe/Amsterdam,1,,
ah|7,,Arnhem Spoor 7,5.89963138103,51.9849957721,,0,ah,7
eml|2,,Ermelo Spoor 2,5.61461448669,52.3014919737,,0,eml,2
eml|1,,Ermelo Spoor 1,5.61473250389,52.3014690111,,0,eml,1
eml|0,,Ermelo,5.61479151249,52.3009146237,,0,eml,
eabg|0,,Altenberge,7.48124,52.052245,,0,eabg,
dussel,dussel,Duesseldorf Hbf,6.79429,51.219948,Europe/Amsterdam,1,,
ebok,ebok,Bork (Westf),7.45658,51.669851,Europe/Amsterdam,1,,
dr|2,,Dieren Spoor 2,6.10298037529,52.0447706372,,0,dr,2
dr|0,,Dieren,6.10304474831,52.0445000887,,0,dr,
dr|1,,Dieren Spoor 1,6.10307693481,52.0447310448,,0,dr,1
lls,lls,Lelystad Centrum,5.47285705805,52.5080149133,Europe/Amsterdam,1,,
ost,ost,Olst,6.11323714256,52.3357127473,Europe/Amsterdam,1,,
asb|8,,Amsterdam Bijlmer ArenA Spoor 8,4.94752764702,52.3124733111,,0,asb,8
rbb|0,,Baden-Baden,8.19049,48.790066,,0,rbb,
asb|3,,Amsterdam Bijlmer ArenA Spoor 3,4.94673371315,52.3122470207,,0,asb,3
asb|2,,Amsterdam Bijlmer ArenA Spoor 2,4.94657814503,52.3122207841,,0,asb,2
asb|1,,Amsterdam Bijlmer ArenA Spoor 1,4.94636356831,52.3121748699,,0,asb,1
asb|0,,Amsterdam Bijlmer ArenA,4.94703948498,52.3114074405,,0,asb,
asb|7,,Amsterdam Bijlmer ArenA Spoor 7,4.94740962982,52.3124241177,,0,asb,7
asb|6,,Amsterdam Bijlmer ArenA Spoor 6,4.94733452797,52.3124011607,,0,asb,6
rhn|1,,Rhenen Spoor 1,5.57850122452,51.958448705,,0,rhn,1
rhn|0,,Rhenen,5.57908058167,51.9581577998,,0,rhn,
gn|2b,,Groningen Spoor 2b,6.56562387943,53.2108356586,,0,gn,2b
vem,vem,Voorst-Empe,6.14354074001,52.1577461351,Europe/Amsterdam,1,,
alm|1,,Almere Centrum Spoor 1,5.21796405315,52.3752094638,,0,alm,1
alm|0,,Almere Centrum,5.21966457367,52.3756384752,,0,alm,
alm|3,,Almere Centrum Spoor 3,5.21807134151,52.3750162436,,0,alm,3
alm|2,,Almere Centrum Spoor 2,5.21799087524,52.375124316,,0,alm,2
alm|4,,Almere Centrum Spoor 4,5.21810352802,52.3749310954,,0,alm,4
amrn,amrn,Alkmaar Noord,4.76386,52.643807,Europe/Amsterdam,1,,
dz|0,,Delfzijl,6.92410647869,53.3335895435,,0,dz,
dz|1,,Delfzijl Spoor 1,6.92344665527,53.3337208822,,0,dz,1
utt|4,,Utrecht Terwijde Spoor 4,5.04085242748,52.1006565337,,0,utt,4
aime|0,,Aime-la-Plagne,6.6476,45.549796,,0,aime,
utt|0,,Utrecht Terwijde,5.04114747047,52.1007817525,,0,utt,
utt|1,,Utrecht Terwijde Spoor 1,5.04084706306,52.1005609718,,0,utt,1
dv|2,,Deventer Spoor 2,6.16041183472,52.2573160941,,0,dv,2
dv|3,,Deventer Spoor 3,6.1606746912,52.2573554979,,0,dv,3
dv|0,,Deventer,6.15984320641,52.2573292287,,0,dv,
dv|4,,Deventer Spoor 4,6.15932285786,52.258100879,,0,dv,4
did,did,Didam,6.13243639469,51.9334206498,Europe/Amsterdam,1,,
drp|2,,Dronrijp Spoor 2,5.63484638929,53.1777202332,,0,drp,2
drp|1,,Dronrijp Spoor 1,5.63482761383,53.177752384,,0,drp,1
drp|0,,Dronrijp,5.63444405794,53.1778134705,,0,drp,
enow,enow,Nordwalde,7.4617,52.077585,Europe/Amsterdam,1,,
ese|0,,Enschede De Eschmarke,6.9510948658,52.2215197486,,0,ese,
ese|1,,Enschede De Eschmarke Spoor 1,6.95114582777,52.2212699893,,0,ese,1
viers|0,,Viersen,6.40427,51.255028,,0,viers,
karlsr,karlsr,Karlsruhe Hbf,8.40043,48.99357,Europe/Amsterdam,1,,
utl|0,,Utrecht Lunetten,5.14342010021,52.0659771982,,0,utl,
utl|1,,Utrecht Lunetten Spoor 1,5.14377951622,52.066011825,,0,utl,1
pmr,pmr,Purmerend,4.95416879654,52.5036950327,Europe/Amsterdam,1,,
hto,hto,Hertogenb ('s) Oost,5.31849,51.700797,Europe/Amsterdam,1,,
htn,htn,Houten,5.16753315926,52.0349077579,Europe/Amsterdam,1,,
bfbi,bfbi,Berlin Brandenburg Flughafen,13.51183,52.390895,Europe/Amsterdam,1,,
ypb|2,,Den Haag Ypenburg Spoor 2,4.39002647996,52.0561651785,,0,ypb,2
dmnz|2,,Diemen Zuid Spoor 2,4.95534360409,52.3302318585,,0,dmnz,2
dmnz|1,,Diemen Zuid Spoor 1,4.95542407036,52.3301499022,,0,dmnz,1
dmnz|0,,Diemen Zuid,4.95501637459,52.3305859077,,0,dmnz,
pmo,pmo,Purmerend Overwhere,4.96743634343,52.5113075984,Europe/Amsterdam,1,,
ledn|4b,,Leiden Centraal Spoor 4b,4.48155015707,52.1656619669,,0,ledn,4b
ledn|4a,,Leiden Centraal Spoor 4a,4.48346793652,52.1671097323,,0,ledn,4a
ypb|1,,Den Haag Ypenburg Spoor 1,4.38991516829,52.0560439578,,0,ypb,1
ass|10,,Amsterdam Sloterdijk Spoor 10,4.83554005623,52.3882122261,,0,ass,10
ass|11,,Amsterdam Sloterdijk Spoor 11,4.8379701376,52.3890208839,,0,ass,11
ass|12,,Amsterdam Sloterdijk Spoor 12,4.83816862106,52.3890372533,,0,ass,12
kpnz,kpnz,Kampen Zuid,5.91265082359,52.5336169151,Europe/Amsterdam,1,,
bdpb|2,,Breda-Prinsenbeek Spoor 2,4.7213101387,51.6057309909,,0,bdpb,2
zp|3b,,Zutphen Spoor 3b,6.19559168816,52.1453471563,,0,zp,3b
zp|3a,,Zutphen Spoor 3a,6.19282364845,52.1445011219,,0,zp,3a
ekz,ekz,Enkhuizen,5.28884679079,52.6997095273,Europe/Amsterdam,1,,
rf,rf,Freiburg (Breisgau) Hbf,7.84131,47.997921,Europe/Amsterdam,1,,
ana|2,,Anna Paulowna Spoor 2,4.81137871742,52.8676433847,,0,ana,2
ana|1,,Anna Paulowna Spoor 1,4.81119096279,52.8676433847,,0,ana,1
ana|0,,Anna Paulowna,4.81178641319,52.8676012871,,0,ana,
kwba|0,,Wuppertal-Barmen,7.19599,51.267076,,0,kwba,
bdpb|0,,Breda-Prinsenbeek,4.72273170948,51.6051012998,,0,bdpb,
htnc|2,,Houten Castellum Spoor 2,5.17847120762,52.018473593,,0,htnc,2
htnc|1,,Houten Castellum Spoor 1,5.17870187759,52.0185132087,,0,htnc,1
htnc|0,,Houten Castellum,5.17887890339,52.018767408,,0,htnc,
ut|18,,Utrecht Centraal Spoor 18,5.10894834995,52.0896490939,,0,ut,18
bdpb|1,,Breda-Prinsenbeek Spoor 1,4.72146570683,51.6057576443,,0,bdpb,1
hmbv,hmbv,Helmond Brandevoort,5.60725986958,51.4621926876,Europe/Amsterdam,1,,
msw,msw,Maassluis West,4.23608243465,51.9256570988,Europe/Amsterdam,1,,
mss,mss,Maassluis,4.25324589014,51.9166365278,Europe/Amsterdam,1,,
hlg|0,,Harlingen,5.42478919029,53.170623958,,0,hlg,
kdr|0,,Dueren,6.49691,50.809201,,0,kdr,
ost|2,,Olst Spoor 2,6.11335515976,52.3353521834,,0,ost,2
ost|0,,Olst,6.11311376095,52.3357553592,,0,ost,
hglo,hglo,Hengelo Oost,6.81961297989,52.2689912086,Europe/Amsterdam,1,,
hmbh,hmbh,Helmond Brouwhuis,5.70053,51.471278,Europe/Amsterdam,1,,
enbe|0,,Muenster-Haeger,7.56262,52.022358,,0,enbe,
bdm|2,,Bedum Spoor 2,6.59219384193,53.3068072139,,0,bdm,2
bdm|0,,Bedum,6.59303069115,53.3067334897,,0,bdm,
bdm|1,,Bedum Spoor 1,6.5921831131,53.3068392679,,0,bdm,1
shl|0,,Schiphol,4.76122677326,52.3087869293,,0,shl,
ht|5b,,Hertogenbosch ('s) Spoor 5b,5.29333412647,51.6903897766,,0,ht,5b
asd|15a,,Amsterdam Centraal Spoor 15a,4.89993989468,52.3795976283,,0,asd,15a
asd|15b,,Amsterdam Centraal Spoor 15b,4.90175843239,52.3790049241,,0,asd,15b
ddzd|2,,Dordrecht Zuid Spoor 2,4.67165708542,51.7901398902,,0,ddzd,2
cas,cas,Castricum,4.65877175331,52.546051031,Europe/Amsterdam,1,,
flb,flb,Limburg Sud,8.09501,50.383239,Europe/Amsterdam,1,,
klp|2,,Veenendaal-De Klomp Spoor 2,5.57343184948,52.0458478657,,0,klp,2
klp|0,,Veenendaal-De Klomp,5.57376176119,52.0461068586,,0,klp,
klp|1,,Veenendaal-De Klomp Spoor 1,5.5734962225,52.0459616908,,0,klp,1
almm|2,,Almere Muziekwijk Spoor 2,5.19061,52.36757,,0,almm,2
almm|1,,Almere Muziekwijk Spoor 1,5.19046068192,52.3676535947,,0,almm,1
almm|0,,Almere Muziekwijk,5.19075572491,52.3675160247,,0,almm,
bzl|1,,Kapelle-Biezelinge Spoor 1,3.95646214485,51.4806145073,,0,bzl,1
bzl|0,,Kapelle-Biezelinge,3.95664989948,51.4807147327,,0,bzl,
bde|0,,Bunde,5.73676764965,50.896596251,,0,bde,
bde|1,,Bunde Spoor 1,5.73645114899,50.8971917354,,0,bde,1
kko|0,,Koblenz Hbf,7.58863,50.351088,,0,kko,
spm,spm,Sappemeer Oost,6.79581105709,53.159014018,Europe/Amsterdam,1,,
stola,stola,Stolberg Altstadt,6.23052,50.765158,Europe/Amsterdam,1,,
stolb,stolb,Stolberg Hbf,6.21886,50.794997,Europe/Amsterdam,1,,
utm|0,,Utrecht Maliebaan,5.13076007366,52.0880471862,,0,utm,
utm|2,,Utrecht Maliebaan Spoor 2,5.13141453266,52.0877439379,,0,utm,2
ed|3,,Ede-Wageningen Spoor 3,5.67249655724,52.0277129841,,0,ed,3
ed|1,,Ede-Wageningen Spoor 1,5.67163,52.028187,,0,ed,1
ed|0,,Ede-Wageningen,5.67220151424,52.0281783692,,0,ed,
ed|4,,Ede-Wageningen Spoor 4,5.67246437073,52.027643671,,0,ed,4
nsch|2,,Nieuweschans Spoor 2,7.1999502182,53.1845099512,,0,nsch,2
nsch|0,,Nieuweschans,7.20024526119,53.184834622,,0,nsch,
nsch|1,,Nieuweschans Spoor 1,7.19986438751,53.1846063884,,0,nsch,1
mas,mas,Maarssen,5.03282725811,52.1356842895,Europe/Amsterdam,1,,
dei|0,,Deinum,5.72801291943,53.1888751208,,0,dei,
munchh|0,,Muenchen Hbf,11.55841,48.140183,,0,munchh,
tp|0,,Plochingen,9.41059,48.713299,,0,tp,
est|1,,Elst Spoor 1,5.85500210524,51.9170004957,,0,est,1
est|0,,Elst,5.85459977388,51.9169078496,,0,est,
est|2,,Elst Spoor 2,5.85514426231,51.9169988413,,0,est,2
tg|2,,Tegelen Spoor 2,6.14338248968,51.3392585326,,0,tg,2
brn|3,,Baarn Spoor 3,5.28126955032,52.2082263297,,0,brn,3
brn|2,,Baarn Spoor 2,5.28135001659,52.2083200171,,0,brn,2
brn|0,,Baarn,5.28201520443,52.2083660389,,0,brn,
brn|4,,Baarn Spoor 4,5.28124541044,52.2081951005,,0,brn,4
sk,sk,Sneek,5.65191328526,53.0325296457,Europe/Amsterdam,1,,
wp|6,,Weesp Spoor 6,5.04360973835,52.3126536867,,0,wp,6
tl|2,,Tiel Spoor 2,5.42301356792,51.8896533301,,0,tl,2
hlgh|0,,Harlingen Haven,5.41177511215,53.1747976232,,0,hlgh,
sn,sn,Schinnen,5.87498992682,50.9388465849,Europe/Amsterdam,1,,
sm,sm,Swalmen,6.03306055069,51.2363554455,Europe/Amsterdam,1,,
sd,sd,Soestdijk,5.29981970787,52.1839020129,Europe/Amsterdam,1,,
ddrs,ddrs,Dordrecht Stadspolders,4.71666,51.802089,Europe/Amsterdam,1,,
ledn|1,,Leiden Centraal Spoor 1,4.48211207986,52.1657730188,,0,ledn,1
ledn|0,,Leiden Centraal,4.48233604431,52.1654579598,,0,ledn,
ledn|2,,Leiden Centraal Spoor 2,4.48204770684,52.1658018099,,0,ledn,2
ledn|5,,Leiden Centraal Spoor 5,4.48221132159,52.1662970152,,0,ledn,5
ledn|4,,Leiden Centraal Spoor 4,4.48233805597,52.1662336753,,0,ledn,4
ledn|9,,Leiden Centraal Spoor 9,4.48184654117,52.1664804537,,0,ledn,9
ww|0,,Winterswijk,6.71571493149,51.9678855715,,0,ww,
ww|1,,Winterswijk Spoor 1,6.71552,51.967729,,0,ww,1
wp|0,,Weesp,5.04463970661,52.3125651388,,0,wp,
vtn,vtn,Vleuten,5.00842452049,52.1026171549,Europe/Amsterdam,1,,
londs,londs,London St.Pancras,0.12645,51.531037,Europe/London,1,,
eseb,eseb,Selm-Beifang,7.45489,51.692988,Europe/Amsterdam,1,,
lg|2,,Landgraaf Spoor 2,6.02045416832,50.8966283938,,0,lg,2
esem,esem,Selm,7.45311,51.708034,Europe/Amsterdam,1,,
sk|2,,Sneek Spoor 2,5.6514787674,53.0325393235,,0,sk,2
amf|2b,,Amersfoort Spoor 2b,5.37303328514,52.1535005237,,0,amf,2b
kbw|2,,Koog Bloemwijk Spoor 2,4.80562269688,52.4577680351,,0,kbw,2
kbw|1,,Koog Bloemwijk Spoor 1,4.80577290058,52.4577729383,,0,kbw,1
kbw|0,,Koog Bloemwijk,4.80586141348,52.4575898858,,0,kbw,
kko,kko,Koblenz Hbf,7.58863,50.351088,Europe/Amsterdam,1,,
kkd,kkd,Koeln Deutz,6.9746,50.940906,Europe/Amsterdam,1,,
dvnk|1,,De Vink Spoor 1,4.45618785918,52.1472671338,,0,dvnk,1
dvnk|0,,De Vink,4.45682555437,52.1468795239,,0,dvnk,
dvnk|3,,De Vink Spoor 3,4.4563870132,52.1471819587,,0,dvnk,3
dvnk|2,,De Vink Spoor 2,4.45626832545,52.1472305126,,0,dvnk,2
dvnk|4,,De Vink Spoor 4,4.45647753775,52.1471461604,,0,dvnk,4
vp|2,,Velp Spoor 2,5.98071455956,51.9948894775,,0,vp,2
vp|0,,Velp,5.9808164835,51.9951867503,,0,vp,
vp|1,,Velp Spoor 1,5.98066091537,51.9949621444,,0,vp,1
hglo|2,,Hengelo Oost Spoor 2,6.8208360672,52.2693720098,,0,hglo,2
hglo|0,,Hengelo Oost,6.81948423386,52.2690437331,,0,hglo,
hglo|1,,Hengelo Oost Spoor 1,6.81861519814,52.2687023227,,0,hglo,1
wk|2,,Workum Spoor 2,5.45680135489,52.9722509327,,0,wk,2
dron,dron,Dronten,5.71999311447,52.5344196434,Europe/Amsterdam,1,,
wk|0,,Workum,5.45630514622,52.9722347803,,0,wk,
wk|1,,Workum Spoor 1,5.45676648617,52.9722719307,,0,wk,1
escht|0,,Eschweiler Talbahnhof,6.26306,50.814716,,0,escht,
ledn,ledn,Leiden Centraal,4.48206782341,52.1663529517,Europe/Amsterdam,1,,
em,em,Emmerich,6.25409,51.834329,Europe/Amsterdam,1,,
asn|3,,Assen Spoor 3,6.57124578953,52.9921992749,,0,asn,3
asn|2,,Assen Spoor 2,6.57117068768,52.9922057329,,0,asn,2
asn|1,,Assen Spoor 1,6.57076,52.992035,,0,asn,1
asn|0,,Assen,6.57060742378,52.992060429,,0,asn,
apdo|2,,Apeldoorn Osseveld Spoor 2,6.00606143475,52.2158077964,,0,apdo,2
ed,ed,Ede-Wageningen,5.67148804665,52.0281585657,Europe/Amsterdam,1,,
apdo|0,,Apeldoorn Osseveld,6.00629210472,52.2155678652,,0,apdo,
apdo|1,,Apeldoorn Osseveld Spoor 1,6.00615262985,52.2156927611,,0,apdo,1
ec,ec,Echt,5.87897032499,51.1005138636,Europe/Amsterdam,1,,
vh|2,,Voorhout Spoor 2,4.48456764221,52.2241306351,,0,vh,2
vh|0,,Voorhout,4.48426187038,52.2240681991,,0,vh,
vh|1,,Voorhout Spoor 1,4.4844147563,52.2241109185,,0,vh,1
vhp|2,,Vroomshoop Spoor 2,6.56951844692,52.4576078642,,0,vhp,2
vhp|1,,Vroomshoop Spoor 1,6.56965792179,52.457611133,,0,vhp,1
vhp|0,,Vroomshoop,6.56997442245,52.4571796495,,0,vhp,
es,es,Enschede,6.89025,52.222361,Europe/Amsterdam,1,,
geisl|0,,Geislingen,9.84186,48.620258,,0,geisl,
vl|6,,Venlo Spoor 6,6.17055058479,51.3655344092,,0,vl,6
bll,bll,Bloemendaal,4.6274971962,52.4039734714,Europe/Amsterdam,1,,
almp|0,,Almere Parkwijk,5.24539232254,52.3765390582,,0,almp,
zl|3a,,Zwolle Spoor 3a,6.0902184248,52.5054207502,,0,zl,3a
vl|3,,Venlo Spoor 3,6.17166638374,51.3644391841,,0,vl,3
vl|0,,Venlo,6.17190778255,51.3650286663,,0,vl,
vl|1,,Venlo Spoor 1,6.17191314697,51.3645195684,,0,vl,1
wc|2,,Wijchen Spoor 2,5.73042958975,51.8114737147,,0,wc,2
wc|0,,Wijchen,5.73037326336,51.8111387412,,0,wc,
wc|1,,Wijchen Spoor 1,5.73040813208,51.8115002471,,0,wc,1
vss|1,,Vlissingen Souburg Spoor 1,3.59522223473,51.4650936235,,0,vss,1
vss|0,,Vlissingen Souburg,3.59546899796,51.4647460557,,0,vss,
vss|2,,Vlissingen Souburg Spoor 2,3.59536170959,51.4650501777,,0,vss,2
gn|1b,,Groningen Spoor 1b,6.56642317772,53.2109063358,,0,gn,1b
gn|1a,,Groningen Spoor 1a,6.56274855137,53.21080032,,0,gn,1a
rlb,rlb,Rotterdam Lombardijen,4.53098058701,51.8804682307,Europe/Amsterdam,1,,
sbk|2,,Spaubeek Spoor 2,5.8498737216,50.9433389,,0,sbk,2
sbk|1,,Spaubeek Spoor 1,5.8499032259,50.9433743906,,0,sbk,1
sbk|0,,Spaubeek,5.84913343191,50.9432814389,,0,sbk,
utg|4b,,Uitgeest Spoor 4b,4.70238178968,52.5214991557,,0,utg,4b
vd|2,,Vorden Spoor 2,6.31765902042,52.1072563993,,0,vd,2
vd|0,,Vorden,6.31764292717,52.1069664606,,0,vd,
vd|1,,Vorden Spoor 1,6.31768584251,52.1072926415,,0,vd,1
edulh|0,,Duelmen,7.29581,51.827941,,0,edulh,
rsn|0,,Rijssen,6.51963472366,52.3114435165,,0,rsn,
flb|0,,Limburg Sud,8.09501,50.383239,,0,flb,
rsn|2,,Rijssen Spoor 2,6.51996999979,52.312030568,,0,rsn,2
rsn|3,,Rijssen Spoor 3,6.51995122433,52.3120551649,,0,rsn,3
rtst,rtst,Rotterdam Stadion,4.5201176405,51.894020064,Europe/Amsterdam,1,,
asd|14b,,Amsterdam Centraal Spoor 14b,4.90169942379,52.3789328822,,0,asd,14b
asd|14a,,Amsterdam Centraal Spoor 14a,4.89989697933,52.3795550587,,0,asd,14a
o|0,,Oss,5.530205369,51.7652072354,,0,o,
o|1,,Oss Spoor 1,5.53104221821,51.7652005955,,0,o,1
o|2,,Oss Spoor 2,5.53108513355,51.7651707158,,0,o,2
vndc,vndc,Veenendaal Centrum,5.54905861616,52.0200763466,Europe/Amsterdam,1,,
vndw,vndw,Veenendaal West,5.53156793118,52.0282674849,Europe/Amsterdam,1,,
lwc|1,,Leeuwarden Camminghaburen Spoor 1,5.84256738424,53.2021366596,,0,lwc,1
lwc|0,,Leeuwarden Camminghaburen,5.84238767624,53.2025849061,,0,lwc,
rtz|4,,Rotterdam Zuid Spoor 4,4.51042950153,51.9039901203,,0,rtz,4
rtz|1,,Rotterdam Zuid Spoor 1,4.51085865498,51.9041026515,,0,rtz,1
rtz|0,,Rotterdam Zuid,4.51126635075,51.9029144405,,0,rtz,
rtz|3,,Rotterdam Zuid Spoor 3,4.51062262058,51.9040232178,,0,rtz,3
rtz|2,,Rotterdam Zuid Spoor 2,4.51071381569,51.9040397665,,0,rtz,2
rsd|1a,,Roosendaal Spoor 1a,4.45839464664,51.5401696421,,0,rsd,1a
rsd|1b,,Roosendaal Spoor 1b,4.46033120155,51.5414007883,,0,rsd,1b
kbk|2,,Klarenbeek Spoor 2,6.08364164829,52.1782510137,,0,kbk,2
kbk|1,,Klarenbeek Spoor 1,6.08478426933,52.1777806129,,0,kbk,1
kbk|0,,Klarenbeek,6.08468770981,52.1780339062,,0,kbk,
